AI(PAZ),AI,DI,DI (PAZ),VALVE,,PUMP,Нет сигнала,,,Исправить,,Диагностика. Нет сигналов
Objects.AI.QZT_17Q20_double,Objects.AI.LT_8L5,Objects.DI.bat_7_14_1_low,,Objects.VALVE.V_4zpe4,,Objects.PUMP.V2_2_motor,,,AX1.2,13кшэ7,DI/DO,
Objects.AI.LZT_17L20_double,Objects.AI.LT_8L7,Objects.DI.bat_7_14_1_status,,Objects.VALVE.V_4zpe6,,Objects.PUMP.N20_3_pump,,,AX1.2,13кшэ8,DI/DO,
Objects.AI.PZT_18P12_double,Objects.AI.LT_8L9,Objects.DI.LS_2L30_lvl,,Objects.VALVE.V_4kshe6,,Objects.PUMP.N20_4_pump,,,AX1.2,13кшv4,DI/DO,
Objects.AI.PZT_18P13_double,Objects.AI.LT_8L11,Objects.DI.LS_25L2_lvl,,Objects.VALVE.V_4kshe4,,Objects.PUMP.N4_2_pump,,,AX1.2,13кшv5,DI/DO,
Objects.AI.QZT_18Q3_double,Objects.AI.TT_8T9,Objects.DI.LS_25L4,,Objects.VALVE.V_4kshe5,,Objects.PUMP.NM6_2_pump,,,AX1.2,13кшv6,DI/DO,
Objects.AI.LZT_18L10_double,Objects.AI.TT_8T10,,,Objects.VALVE.V_4kshe22,,Objects.PUMP.EM6_2_motor,,,AX1.2,13кшv8,DI/DO,
Objects.AI.LZT_18L6_double,Objects.AI.QT_8Q1_pH,,,Objects.VALVE.V_4kshe23,,Objects.PUMP.N25_2_pump,,,AX1.2,13зпv4,DI/DO,
Objects.AI.QZT_19Q21_double,Objects.AI.QT_8Q2_hpk,,,Objects.VALVE.V_4kshe24,,Objects.PUMP.N27_2_pump,,,AX1.2,13зпv5,DI/DO,
Objects.AI.TZT_19T20_double,Objects.AI.VAK1_1_input_voltage,,,Objects.VALVE.V_4kshe1,,Objects.PUMP.NP2_pump,,,AX1.2,13зпv6,DI/DO,
Objects.AI.LZT_19L29_double,Objects.AI.VAK1_1_output_amperage,,,Objects.VALVE.V_4kshe8,,Objects.PUMP.N28_4_pump,,,AX1.2,13кшv7,DI/DO,
Objects.AI.QZT_19Q20_double,Objects.AI.VAK1_2_input_voltage,,,Objects.VALVE.V_6kshe1,,Objects.PUMP.N28_5_pump,,,AX1.2,13зпv7,DI/DO,
Objects.AI.QZT_19Q22_double,Objects.AI.VAK1_2_output_amperage,,,Objects.VALVE.V_6kshe3,,Objects.PUMP.N28_6_pump,,,AX1.2,13зпv9,DI/DO,
Objects.AI.TZT_23T20_double,Objects.AI.FT_8F1,,,Objects.VALVE.V_6kshe4,,Objects.PUMP.N28_8_pump,,,AX1.2,13зпv10,DI/DO,
Objects.AI.TZT_23T21_double,Objects.AI.FT_8F4,,,Objects.VALVE.V_6kshe6,,Objects.PUMP.ND31_2_pump,,,,,,
Objects.AI.TZT_23T22_double,Objects.AI.PT_8P20,,,Objects.VALVE.V_6kshe7,,Objects.PUMP.ND32_2_pump,,,,,,
Objects.AI.TZT_23T23_double,Objects.AI.FT_9F2,,,Objects.VALVE.V_6kshe8,,Objects.PUMP.ND33_2_pump,,,,,,
Objects.AI.TZT_23T24_double,Objects.AI.FT_9F1,,,Objects.VALVE.V_6kshe9,,Objects.PUMP.NC1_2_pump,,,,,,
Objects.AI.LZT_23L20_double,Objects.AI.QT_9Q1_pH,,,Objects.VALVE.V_6kshe102,,Objects.PUMP.PU1_2_motor,,,,,,
Objects.AI.QZT_23Q21_double,Objects.AI.PT_9P3,,,Objects.VALVE.V_6kshe103,,Objects.PUMP.PU30_2_motor,,,,,,
Objects.AI.QZT_23Q22_double,Objects.AI.PT_9P7,,,Objects.VALVE.V_6kshe104,,Objects.PUMP.TK1_2_pump,,,,,,
Objects.AI.QZT_23Q20_double,Objects.AI.PT_9P8,,,Objects.VALVE.V_7kshe23,,Objects.PUMP.TK1_2_motor,,,,,,
Objects.AI.QZT_23Q23_double,Objects.AI.PT_9P9,,,Objects.VALVE.V_7kshe24,,Objects.PUMP.NOP1_2_pump,,,,,,
Objects.AI.LZT_24L20_double,Objects.AI.QT_9Q2_electrical_conductivity,,,Objects.VALVE.V_7kshe27,,Objects.PUMP.NOP1_2_motor,,,,,,
Objects.AI.LZT_24L21_double,Objects.AI.LS_25L3,,,Objects.VALVE.V_7zpe2,,Objects.PUMP.NDC1_2_pump,,,,,,
Objects.AI.LZT_24L22_double,Objects.AI.PT_9P15,,,Objects.VALVE.V_7kshe8,,Objects.PUMP.NKC1_2_pump,,,,,,
Objects.AI.LZT_24L23_double,Objects.AI.PT_9P18,,,Objects.VALVE.V_7kshe1,,Objects.PUMP.NKC1_2_motor,,,,,,
Objects.AI.LZT_24L24_double,Objects.AI.LT_9L2,,,Objects.VALVE.V_7kshe6,,Objects.PUMP.N39_pump,,,,,,
Objects.AI.LZT_24L26_double,Objects.AI.PT_9P13,,,Objects.VALVE.V_7kshe3,,Objects.PUMP.N42_pump,,,,,,
Objects.AI.LZT_24L27_double,Objects.AI.PT_9P14,,,Objects.VALVE.V_7kshe7,,Objects.PUMP.N40_1_pump,,,,,,
Objects.AI.LZT_24L28_double,Objects.AI.TT_9T1,,,Objects.VALVE.V_7kshe25,,Objects.PUMP.N40_pump,,,,,,
Objects.AI.LZT_24L30_double,Objects.AI.TT_9T2,,,Objects.VALVE.V_7kshe26,,Objects.PUMP.E40_motor,,,,,,
Objects.AI.LZT_24L31_double,Objects.AI.QT_10Q1_pH,,,Objects.VALVE.V_7kshe28,,Objects.PUMP.N41_pump,,,,,,
Objects.AI.LZT_24L32_double,Objects.AI.FT_10F7,,,Objects.VALVE.V_8zpe14,,Objects.PUMP.E41_motor,,,,,,
Objects.AI.LZT_24L33_double,Objects.AI.QT_10Q2_pH,,,Objects.VALVE.V_8zpe15,,Objects.PUMP.N43_pump,,,,,,
,Objects.AI.LT_10L1,,,Objects.VALVE.V_8kshe30,,Objects.PUMP.E43_motor,,,,,,
,Objects.AI.LT_10L2,,,Objects.VALVE.V_8kshe33,,Objects.PUMP.N44_pump,,,,,,
,Objects.AI.PDT_10P14,,,Objects.VALVE.V_8kshe34,,Objects.PUMP.E44_motor,,,,,,
,Objects.AI.PDT_11P12,,,Objects.VALVE.V_8kshe39,,Objects.PUMP.N45_pump,,,,,,
,Objects.AI.LT_11L2,,,Objects.VALVE.V_8kshe40,,Objects.PUMP.E45_motor,,,,,,
,Objects.AI.LT_11L1,,,Objects.VALVE.V_8kshe44,,Objects.PUMP.NP6_pump,,,,,,
,Objects.AI.PT_11P16,,,Objects.VALVE.V_8kshe110,,Objects.PUMP.N34_1_pump,,,,,,
,Objects.AI.PT_11P14,,,Objects.VALVE.V_8kshe111,,Objects.PUMP.N34_2_pump,,,,,,
,Objects.AI.FT_11F5,,,Objects.VALVE.V_9zpe1,,Objects.PUMP.N35_1_pump,,,,,,
,Objects.AI.FT_11F8,,,Objects.VALVE.V_9zpe2,,Objects.PUMP.N35_2_pump,,,,,,
,Objects.AI.QT_11Q1_electrical_conductivity,,,Objects.VALVE.V_9zpe3,,Objects.PUMP.N36_1_pump,,,,,,
,Objects.AI.QT_11Q2_organic_matter,,,Objects.VALVE.V_9zpe5,,Objects.PUMP.N36_2_pump,,,,,,
,Objects.AI.FT_11F6,,,Objects.VALVE.V_9zpe6,,Objects.PUMP.N37_pump,,,,,,
,Objects.AI.FT_11F7,,,Objects.VALVE.V_9kshe1,,Objects.PUMP.NP5_pump,,,,,,
,Objects.AI.LT_13L3,,,Objects.VALVE.V_9kshe3,,Objects.PUMP.NP7_pump,,,,,,
,Objects.AI.LT_13L4,,,Objects.VALVE.V_9kshe5,,Objects.PUMP.NP8_pump,,,,,,
,Objects.AI.LT_13L5,,,Objects.VALVE.V_9kshe10,,Objects.PUMP.ND31_1_pump,,,,,,
,Objects.AI.LT_13L8,,,Objects.VALVE.V_9kshe23,,Objects.PUMP.ND32_1_pump,,,,,,
,Objects.AI.LT_13L12,,,Objects.VALVE.V_9kshe24,,Objects.PUMP.ND33_1_pump,,,,,,
,Objects.AI.TT_13T8,,,Objects.VALVE.V_10kshe10,,Objects.PUMP.NM7_pump,,,,,,
,Objects.AI.QT_13Q2_pH,,,Objects.VALVE.V_10kshe1_1,,Objects.PUMP.N30_1_pump,,,,,,
,Objects.AI.GA1_1AI_GA1_NO,,,Objects.VALVE.V_10kshe2_1,,Objects.PUMP.PU30_1_motor,,,,,,
,Objects.AI.GA1_2AI_GA1_NO2,,,Objects.VALVE.V_10zpe3_1,,Objects.PUMP.NV1_1_pump,,,,,,
,Objects.AI.GA1_3AI_GA1_CO,,,Objects.VALVE.V_10zpe4_1,,Objects.PUMP.NV1_2_pump,,,,,,
,Objects.AI.GA2_1AI_GA1_CH4,,,Objects.VALVE.V_10kshe5_1,,Objects.PUMP.TK1_1_pump,,,,,,
,Objects.AI.FT_14F7,,,Objects.VALVE.V_10kshe1_2,,Objects.PUMP.TK1_1_motor,,,,,,
,Objects.AI.FT_14F8,,,Objects.VALVE.V_10kshe2_2,,Objects.PUMP.NOP1_1_pump,,,,,,
,Objects.AI.FT_14F9,,,Objects.VALVE.V_10zpe3_2,,Objects.PUMP.NDC1_1_pump,,,,,,
,Objects.AI.QT_14Q1,,,Objects.VALVE.V_10zpe4_2,,Objects.PUMP.NKC1_1_pump,,,,,,
,Objects.AI.FT_14F10,,,Objects.VALVE.V_10kshe5_2,,Objects.PUMP.PU1_1_motor,,,,,,
,Objects.AI.LT_14L1,,,Objects.VALVE.V_10kshe1_3,,Objects.PUMP.NC1_1_pump,,,,,,
,Objects.AI.PDT_14P16,,,Objects.VALVE.V_10kshe2_3,,Objects.PUMP.ND8_2_pump,,,,,,
,Objects.AI.FT_14L2,,,Objects.VALVE.V_10zpe3_3,,Objects.PUMP.N5_2_pump,,,,,,
,Objects.AI.FT_14L4,,,Objects.VALVE.V_10zpe4_3,,Objects.PUMP.N6_2_pump,,,,,,
,Objects.AI.FT_14L3,,,Objects.VALVE.V_10kshe5_3,,Objects.PUMP.N7_2_pump,,,,,,
,Objects.AI.PT_16P10,,,Objects.VALVE.V_10kshe1_4,,Objects.PUMP.V3_2_pump,,,,,,
,Objects.AI.PT_16P11,,,Objects.VALVE.V_10kshe2_4,,Objects.PUMP.ND1_2_pump,,,,,,
,Objects.AI.TT_16T2,,,Objects.VALVE.V_10zpe3_4,,Objects.PUMP.NM30_1_pump,,,,,,
,Objects.AI.LT_16L1,,,Objects.VALVE.V_10zpe4_4,,Objects.PUMP.E30_1_motor,,,,,,
,Objects.AI.TT_16T1,,,Objects.VALVE.V_10kshe5_4,,Objects.PUMP.EM2_1_motor,,,,,,
,Objects.AI.PT_16P4,,,Objects.VALVE.V_10kshe6,,Objects.PUMP.NM2_1_pump,,,,,,
,Objects.AI.PT_16P5,,,Objects.VALVE.V_10kshe7,,Objects.PUMP.S1_1_motor,,,,,,
,Objects.AI.PT_16P6,,,Objects.VALVE.V_10kshe8,,Objects.PUMP.S1_2_motor,,,,,,
,Objects.AI.FT_16F2,,,Objects.VALVE.V_10kshe9,,Objects.PUMP.N25_1_pump,,,,,,
,Objects.AI.QT_16Q1_electrical_conductivity,,,Objects.VALVE.V_11kshe1_1,,Objects.PUMP.N11_3_pump,,,,,,
,Objects.AI.FT_16F1,,,Objects.VALVE.V_11kshe2_1,,Objects.PUMP.EM3_2_motor,,,,,,
,Objects.AI.LT_16L3,,,Objects.VALVE.V_11zpe3_1,,Objects.PUMP.S2_1_motor,,,,,,
,Objects.AI.FT_17F2,,,Objects.VALVE.V_11zpe4_1,,Objects.PUMP.S2_2_motor,,,,,,
,Objects.AI.QT_17Q1_electrical_conductivity,,,Objects.VALVE.V_11kshe5_1,,Objects.PUMP.HS19M1_motor,,,,,,
,Objects.AI.QT_17Q3_electrical_conductivity,,,Objects.VALVE.V_11kshe1_2,,Objects.PUMP.VAK2_1,,,,,,
,Objects.AI.PT_17P4,,,Objects.VALVE.V_11kshe2_2,,Objects.PUMP.VAK2_2,,,,,,
,Objects.AI.PT_17P6,,,Objects.VALVE.V_11zpe3_2,,Objects.PUMP.VAK1_1,,,,,,
,Objects.AI.PT_17P12,,,Objects.VALVE.V_11zpe4_2,,Objects.PUMP.VAK1_2,,,,,,
,Objects.AI.TT_17T1,,,Objects.VALVE.V_11kshe5_2,,Objects.PUMP.PU1_2_pump,,,,,,
,Objects.AI.QT_17Q2_electrical_conductivity,,,Objects.VALVE.V_11kshe1_3,,Objects.PUMP.PU30_2_motor,,,,,,
,Objects.AI.LT_17L3_min,,,Objects.VALVE.V_11kshe2_3,,Objects.PUMP.TC1_2_motor,,,,,,
,Objects.AI.PT_17P10,,,Objects.VALVE.V_11zpe3_3,,Objects.PUMP.NDS1_2_pump,,,,,,
,Objects.AI.PT_17P11,,,Objects.VALVE.V_11zpe4_3,,Objects.PUMP.N30_2_pump,,,,,,
,Objects.AI.TT_17T2,,,Objects.VALVE.V_11kshe5_3,,Objects.PUMP.E40_1_motor,,,,,,
,Objects.AI.LT_17L1,,,Objects.VALVE.V_11kshe1_4,,Objects.PUMP.PU1_1_motor,,,,,,
,Objects.AI.FT_17F1,,,Objects.VALVE.V_11kshe2_4,,Objects.PUMP.NB23_pump,,,,,,
,Objects.AI.FT_18F1,,,Objects.VALVE.V_11zpe3_4,,Objects.PUMP.NV1_1_pump,,,,,,
,Objects.AI.FT_18F2,,,Objects.VALVE.V_11zpe4_4,,Objects.PUMP.NV1_2_pump,,,,,,
,Objects.AI.QT_18Q1_electrical_conductivity,,,Objects.VALVE.V_11kshe5_4,,Objects.PUMP.N5_2_pump,,,,,,
,Objects.AI.PT_18P6,,,Objects.VALVE.V_11kshe6,,Objects.PUMP.N6_2_pump,,,,,,
,Objects.AI.PT_18P10,,,Objects.VALVE.V_11zpe5,,Objects.PUMP.N7_2_pump,,,,,,
,Objects.AI.PT_18P17,,,Objects.VALVE.V_11zpe8,,Objects.PUMP.ND8_2_pump,,,,,,
,Objects.AI.TT_18T1,,,Objects.VALVE.V_11zpe9,,,,,,,,
,Objects.AI.QT_18Q2_electrical_conductivity,,,Objects.VALVE.V_11kshe7,,,,,,,,
,Objects.AI.LT_18L3_min,,,Objects.VALVE.V_13kshe1,,,,,,,,
,Objects.AI.PT_18P14,,,Objects.VALVE.V_13kshe2,,,,,,,,
,Objects.AI.PT_18P15,,,Objects.VALVE.V_13kshe3,,,,,,,,
,Objects.AI.TT_18T2,,,Objects.VALVE.V_13kshe4,,,,,,,,
,Objects.AI.LT_18L5,,,Objects.VALVE.V_13kshe5,,,,,,,,
,Objects.AI.LT_18L1,,,Objects.VALVE.V_13kshe6,,,,,,,,
,Objects.AI.VAK2_1_output_amperage,,,Objects.VALVE.V_13kshe10,,,,,,,,
,Objects.AI.VAK2_1_output_voltage,,,Objects.VALVE.V_13zpe102,,,,,,,,
,Objects.AI.VAK2_2_output_amperage,,,Objects.VALVE.V_13zpe103,,,,,,,,
,Objects.AI.VAK2_2_output_voltage,,,Objects.VALVE.V_16kshe100,,,,,,,,
,Objects.AI.FT_19F1,,,Objects.VALVE.V_16kshe101,,,,,,,,
,Objects.AI.FT_19F4,,,Objects.VALVE.V_16kshe102,,,,,,,,
,Objects.AI.QT_19Q2_HPK,,,Objects.VALVE.V_16zpe4,,,,,,,,
,Objects.AI.QT_19Q1_pH,,,Objects.VALVE.V_16kshe4,,,,,,,,
,Objects.AI.LT_19L1,,,Objects.VALVE.V_16zpe6,,,,,,,,
,Objects.AI.LT_19L2,,,Objects.VALVE.V_16kshe2,,,,,,,,
,Objects.AI.LT_19L5,,,Objects.VALVE.V_16kshe3,,,,,,,,
,Objects.AI.LT_19L7,,,Objects.VALVE.V_16zpe5,,,,,,,,
,Objects.AI.LT_19L9,,,Objects.VALVE.V_16kshe5,,,,,,,,
,Objects.AI.LT_19L11,,,Objects.VALVE.V_16zpe7,,,,,,,,
,Objects.AI.LT_19L3,,,Objects.VALVE.V_16kshe1,,,,,,,,
,Objects.AI.TT_19T9,,,Objects.VALVE.V_17kshe1,,,,,,,,
,Objects.AI.TT_19T10,,,Objects.VALVE.V_17kshe6,,,,,,,,
,Objects.AI.PT_19P20,,,Objects.VALVE.V_17kshe7,,,,,,,,
,Objects.AI.FT_20F1,,,Objects.VALVE.V_17kshe3,,,,,,,,
,Objects.AI.FT_20F2,,,Objects.VALVE.V_17kshe4,,,,,,,,
,Objects.AI.LT_20L2,,,Objects.VALVE.V_17kshe8,,,,,,,,
,Objects.AI.TT_20T1,,,Objects.VALVE.V_17kshe9,,,,,,,,
,Objects.AI.TT_20T2,,,Objects.VALVE.V_17kshe102,,,,,,,,
,Objects.AI.QT_20Q1_pH,,,Objects.VALVE.V_17kshe103,,,,,,,,
,Objects.AI.QT_20Q2_electrical_conductivity,,,Objects.VALVE.V_17kshe104,,,,,,,,
,Objects.AI.PT_20P3,,,Objects.VALVE.V_18zpe2,,,,,,,,
,Objects.AI.PT_20P7,,,Objects.VALVE.V_18kshe6,,,,,,,,
,Objects.AI.PT_20P8,,,Objects.VALVE.V_18kshe7,,,,,,,,
,Objects.AI.PT_20P9,,,Objects.VALVE.V_18kshe1,,,,,,,,
,Objects.AI.PT_20P13,,,Objects.VALVE.V_18kshe3,,,,,,,,
,Objects.AI.PT_20P14,,,Objects.VALVE.V_18kshe8,,,,,,,,
,Objects.AI.PT_20P15,,,Objects.VALVE.V_18kshe23,,,,,,,,
,Objects.AI.PT_20P18,,,Objects.VALVE.V_18kshe24,,,,,,,,
,Objects.AI.FT_21F7,,,Objects.VALVE.V_18kshe27,,,,,,,,
,Objects.AI.QT_21Q1_pH,,,Objects.VALVE.V_18kshe25,,,,,,,,
,Objects.AI.QT_21Q2_pH,,,Objects.VALVE.V_18kshe26,,,,,,,,
,Objects.AI.LT_21L1,,,Objects.VALVE.V_18kshe28,,,,,,,,
,Objects.AI.LT_21L2,,,Objects.VALVE.V_19zpe14,,,,,,,,
,Objects.AI.PDT_21P14,,,Objects.VALVE.V_19zpe15,,,,,,,,
,Objects.AI.FT_22F5,,,Objects.VALVE.V_19kshe30,,,,,,,,
,Objects.AI.FT_22F6,,,Objects.VALVE.V_19kshe33,,,,,,,,
,Objects.AI.FT_22F7,,,Objects.VALVE.V_19kshe34,,,,,,,,
,Objects.AI.FT_22F8,,,Objects.VALVE.V_19kshe110,,,,,,,,
,Objects.AI.QT_22Q1_electrical_conductivity,,,Objects.VALVE.V_19kshe39,,,,,,,,
,Objects.AI.QT_22Q2_organic_matter,,,Objects.VALVE.V_19kshe40,,,,,,,,
,Objects.AI.LT_22L1,,,Objects.VALVE.V_19kshe111,,,,,,,,
,Objects.AI.PT_22P14,,,Objects.VALVE.V_19kshe44,,,,,,,,
,Objects.AI.LT_22L2,,,Objects.VALVE.V_20kshe1,,,,,,,,
,Objects.AI.PDT_22P12,,,Objects.VALVE.V_20kshe3,,,,,,,,
,Objects.AI.LT_23L2,,,Objects.VALVE.V_20kshe5,,,,,,,,
,Objects.AI.LT_23L6,,,Objects.VALVE.V_20kshe10,,,,,,,,
,Objects.AI.LT_23L8,,,Objects.VALVE.V_20kshe23,,,,,,,,
,Objects.AI.LT_23L11,,,Objects.VALVE.V_20kshe24,,,,,,,,
,Objects.AI.TT_23T1,,,Objects.VALVE.V_20zpe1,,,,,,,,
,Objects.AI.TT_23T2,,,Objects.VALVE.V_20zpe2,,,,,,,,
,Objects.AI.TT_23T3,,,Objects.VALVE.V_20zpe3,,,,,,,,
,Objects.AI.TT_23T5,,,Objects.VALVE.V_20zpe5,,,,,,,,
,Objects.AI.TT_23T7,,,Objects.VALVE.V_20zpe6,,,,,,,,
,Objects.AI.TT_23T11,,,Objects.VALVE.V_21kshe6,,,,,,,,
,Objects.AI.QT_23Q1_pH,,,Objects.VALVE.V_21kshe7,,,,,,,,
,Objects.AI.QT_23Q2_uSm,,,Objects.VALVE.V_21kshe8,,,,,,,,
,Objects.AI.QT_23Q3_electrical_conductivity,,,Objects.VALVE.V_21kshe9,,,,,,,,
,Objects.AI.QT_23Q4_density,,,Objects.VALVE.V_21kshe10,,,,,,,,
,Objects.AI.FT_23F1,,,Objects.VALVE.V_21kshe1_1,,,,,,,,
,Objects.AI.FT_23F2,,,Objects.VALVE.V_21kshe2_1,,,,,,,,
,Objects.AI.FT_23F3,,,Objects.VALVE.V_21zpe3_1,,,,,,,,
,Objects.AI.FT_23F6,,,Objects.VALVE.V_21zpe4_1,,,,,,,,
,Objects.AI.PT_23P3,,,Objects.VALVE.V_21kshe5_1,,,,,,,,
,Objects.AI.PT_23P4,,,Objects.VALVE.V_21kshe1_2,,,,,,,,
,Objects.AI.PT_23P5,,,Objects.VALVE.V_21kshe2_2,,,,,,,,
,Objects.AI.PT_23P6,,,Objects.VALVE.V_21zpe3_2,,,,,,,,
,Objects.AI.PT_23P7,,,Objects.VALVE.V_21zpe4_2,,,,,,,,
,Objects.AI.PT_23P17,,,Objects.VALVE.V_21kshe5_2,,,,,,,,
,Objects.AI.PT_23P18,,,Objects.VALVE.V_21kshe1_3,,,,,,,,
,Objects.AI.PT_23P21,,,Objects.VALVE.V_21kshe2_3,,,,,,,,
,Objects.AI.PS_23P11,,,Objects.VALVE.V_21zpe3_3,,,,,,,,
,Objects.AI.PS_23P18,,,Objects.VALVE.V_21zpe4_3,,,,,,,,
,Objects.AI.PS_23P19,,,Objects.VALVE.V_21kshe5_3,,,,,,,,
,Objects.AI.LT_24L16,,,Objects.VALVE.V_21kshe1_4,,,,,,,,
,Objects.AI.LT_24L17,,,Objects.VALVE.V_21kshe2_4,,,,,,,,
,Objects.AI.LT_24L34,,,Objects.VALVE.V_21zpe3_4,,,,,,,,
,Objects.AI.LT_24L35,,,Objects.VALVE.V_21zpe4_4,,,,,,,,
,Objects.AI.LT_24L36,,,Objects.VALVE.V_21kshe5_4,,,,,,,,
,Objects.AI.LT_24L37,,,Objects.VALVE.V_22zpe5,,,,,,,,
,Objects.AI.LT_24L38,,,Objects.VALVE.V_22zpe8,,,,,,,,
,Objects.AI.LT_24L39,,,Objects.VALVE.V_22zpe9,,,,,,,,
,Objects.AI.LT_24L1,,,Objects.VALVE.V_22kshe7,,,,,,,,
,Objects.AI.LT_24L2,,,Objects.VALVE.V_22kshe1_1,,,,,,,,
,Objects.AI.LT_24L3,,,Objects.VALVE.V_22kshe2_1,,,,,,,,
,Objects.AI.LT_24L4,,,Objects.VALVE.V_22zpe3_1,,,,,,,,
,Objects.AI.LT_24L5,,,Objects.VALVE.V_22zpe4_1,,,,,,,,
,Objects.AI.LT_24L6,,,Objects.VALVE.V_22kshe5_1,,,,,,,,
,Objects.AI.LT_24L7,,,Objects.VALVE.V_22kshe1_2,,,,,,,,
,Objects.AI.LT_24L8,,,Objects.VALVE.V_22kshe2_2,,,,,,,,
,Objects.AI.LT_24L9,,,Objects.VALVE.V_22zpe3_2,,,,,,,,
,Objects.AI.LT_24L10,,,Objects.VALVE.V_22zpe4_2,,,,,,,,
,Objects.AI.LT_24L11,,,Objects.VALVE.V_22kshe5_2,,,,,,,,
,Objects.AI.LT_24L12,,,Objects.VALVE.V_22kshe1_3,,,,,,,,
,Objects.AI.LT_24L13,,,Objects.VALVE.V_22kshe2_3,,,,,,,,
,Objects.AI.LT_24L14,,,Objects.VALVE.V_22zpe3_3,,,,,,,,
,Objects.AI.LT_24L15,,,Objects.VALVE.V_22zpe4_3,,,,,,,,
,Objects.AI.TT_24T1_1,,,Objects.VALVE.V_22kshe5_3,,,,,,,,
,Objects.AI.TT_24T1_2,,,Objects.VALVE.V_22kshe1_4,,,,,,,,
,Objects.AI.TT_24T1_3,,,Objects.VALVE.V_22kshe2_4,,,,,,,,
,Objects.AI.TT_24T1_4,,,Objects.VALVE.V_22zpe3_4,,,,,,,,
,Objects.AI.TT_24T1_5,,,Objects.VALVE.V_22zpe4_4,,,,,,,,
,Objects.AI.LT_12L2,,,Objects.VALVE.V_22kshe5_4,,,,,,,,
,Objects.AI.LT_12L4_min,,,Objects.VALVE.V_22kshe6,,,,,,,,
,Objects.AI.TT_12T11,,,Objects.VALVE.V_23kshv1,,,,,,,,
,Objects.AI.PT_12P7,,,Objects.VALVE.V_23kshv3,,,,,,,,
,Objects.AI.TT_12T7,,,Objects.VALVE.V_23kshv4,,,,,,,,
,Objects.AI.PT_12P6,,,Objects.VALVE.V_23kshv5,,,,,,,,
,Objects.AI.LT_12L8,,,Objects.VALVE.V_23kshv6,,,,,,,,
,Objects.AI.PT_12P5,,,Objects.VALVE.V_23kshv102,,,,,,,,
,Objects.AI.TT_12T2,,,Objects.VALVE.V_23kshv103,,,,,,,,
,Objects.AI.PT_12P26,,,Objects.VALVE.V_23kshv104,,,,,,,,
,Objects.AI.LT_12L6,,,Objects.VALVE.V_23kshv105,,,,,,,,
,Objects.AI.PT_12P3,,,Objects.VALVE.V_23kshv106,,,,,,,,
,Objects.AI.PT_12P21,,,Objects.VALVE.V_23kshv201,,,,,,,,
,Objects.AI.LT_12L11_min,,,Objects.VALVE.V_23kshv202,,,,,,,,
,Objects.AI.TT_12T1,,,Objects.VALVE.V_23kshv203,,,,,,,,
,Objects.AI.PT_12P17,,,Objects.VALVE.V_23kshv204,,,,,,,,
,Objects.AI.TT_12T5,,,Objects.VALVE.V_24kshe12,,,,,,,,
,Objects.AI.PT_12P18,,,Objects.VALVE.V_24kshe13,,,,,,,,
,Objects.AI.QT_12Q1_pH,,,Objects.VALVE.V_24kshe6,,,,,,,,
,Objects.AI.QT_12Q2_uSm,,,Objects.VALVE.V_24kshe7,,,,,,,,
,Objects.AI.QT_12Q4_density,,,Objects.VALVE.V_24kshe2,,,,,,,,
,Objects.AI.FT_12F6,,,Objects.VALVE.V_24kshe9,,,,,,,,
,Objects.AI.FT_12F1,,,Objects.VALVE.V_24kshe14,,Нет сигнала,,,,,,
,Objects.AI.FT_12F3,,,Objects.VALVE.V_24kshe15,,7-ШС24.1,В шкаф ШУ,,,,,
,Objects.AI.FT_12F2,,,Objects.VALVE.V_22kshe11,,,24кшэ16,,,,,
,Objects.AI.QT_12Q3_electrical_conductivity,,,Objects.VALVE.V_24zpv1,,24кшэ8,24L40,,,,,
,Objects.AI.PT_15P7,,,Objects.VALVE.V_24zpv2,,M055 (мешалка Е37),24L41,,,,,
,Objects.AI.PT_15P3,,,Objects.VALVE.V_24zpv3,,M056 (мешалка),24L42,,,,,
,,,,Objects.VALVE.V_24zpv4,,M057 (мешалка),,,,,,
,,,,Objects.VALVE.V_24zpv5,,M058 (мешалка),,,,,,
,,,,Objects.VALVE.V_24zpv6,,M059 (мешалка),,,,,,
,,,,Objects.VALVE.V_24zpv7,,НБ1,,,,,,
,,,,Objects.VALVE.V_24zpv8,,ШД1,,,,,,
,,,,Objects.VALVE.V_24zpv9,,,,,,,,
,,,,Objects.VALVE.V_24zpv10,,,,,,,,
,,,,Objects.VALVE.V_24zpv11,,,,,,,,
,,,,Objects.VALVE.V_24zpv12,,,,,,,,
,,,,Objects.VALVE.V_24zpv13,,,,,,,,
,,,,Objects.VALVE.V_24zpv14,,,,,,,,
,,,,Objects.VALVE.V_24kshv1,,,,,,,,
,,,,Objects.VALVE.V_24kshv2,,,,,,,,
,,,,Objects.VALVE.V_24kshv3,,,,,,,,
,,,,Objects.VALVE.V_24kshv4,,,,,,,,
,,,,Objects.VALVE.V_24kshv5,,,,,,,,
,,,,Objects.VALVE.V_24kshv6,,,,,,,,
,,,,Objects.VALVE.V_24kshv8,,,,,,,,
,,,,Objects.VALVE.V_24kshv9,,,,,,,,
,,,,Objects.VALVE.V_24kshv10,,,,,,,,
,,,,Objects.VALVE.V_24kshv11,,,,,,,,
,,,,Objects.VALVE.V_24kshe11,,,,,,,,
,,,,Objects.VALVE.V_24kshv12,,,,,,,,
,,,,Objects.VALVE.V_24kshv14,,,,,,,,
