,,,,,
,,,,,
1: Category 1,LZT_5L13_2_QUALITY,3x-104,7,КАНАЛ LZT_5L13_2 - Подмена,255:215:0
0: Category 0,LZT_5L13_2_QUALITY,3x-104,9,КАНАЛ LZT_5L13_2 - ОК,
0: Category 0,TZT_5T13_1_SIGN,3x-110,0,TZT_5T13_1 Неопределено,
2: Category 2,TZT_5T13_1_SIGN,3x-110,1,TZT_5T13_1 Верхн. авар. порог,255:0:0
2: Category 2,TZT_5T13_1_SIGN,3x-110,2,TZT_5T13_1 Нижн. авар. порог,255:0:0
1: Category 1,TZT_5T13_1_SIGN,3x-110,3,TZT_5T13_1 Верхн. предупр. порог,255:215:0
1: Category 1,TZT_5T13_1_SIGN,3x-110,4,TZT_5T13_1 Нижн. предупр. порог,255:215:0
0: Category 0,TZT_5T13_1_SIGN,3x-110,5,TZT_5T13_1 В диапазоне уставок,
0: Category 0,TZT_5T13_1_QUALITY,3x-109,0,КАНАЛ TZT_5T13_1 - Неопред.,
2: Category 2,TZT_5T13_1_QUALITY,3x-109,1,КАНАЛ TZT_5T13_1 - Ошибка,255:0:0
2: Category 2,TZT_5T13_1_QUALITY,3x-109,2,КАНАЛ TZT_5T13_1 - Обрыв,255:0:0
2: Category 2,TZT_5T13_1_QUALITY,3x-109,3,КАНАЛ TZT_5T13_1 - Перегрузка,255:0:0
1: Category 1,TZT_5T13_1_QUALITY,3x-109,7,КАНАЛ TZT_5T13_1 - Подмена,255:215:0
0: Category 0,TZT_5T13_1_QUALITY,3x-109,9,КАНАЛ TZT_5T13_1 - ОК,
0: Category 0,TZT_5T13_2_SIGN,3x-115,0,TZT_5T13_2 Неопределено,
2: Category 2,TZT_5T13_2_SIGN,3x-115,1,TZT_5T13_2 Верхн. авар. порог,255:0:0
2: Category 2,TZT_5T13_2_SIGN,3x-115,2,TZT_5T13_2 Нижн. авар. порог,255:0:0
1: Category 1,TZT_5T13_2_SIGN,3x-115,3,TZT_5T13_2 Верхн. предупр. порог,255:215:0
1: Category 1,TZT_5T13_2_SIGN,3x-115,4,TZT_5T13_2 Нижн. предупр. порог,255:215:0
0: Category 0,TZT_5T13_2_SIGN,3x-115,5,TZT_5T13_2 В диапазоне уставок,
0: Category 0,TZT_5T13_2_QUALITY,3x-114,0,КАНАЛ TZT_5T13_2 - Неопред.,
2: Category 2,TZT_5T13_2_QUALITY,3x-114,1,КАНАЛ TZT_5T13_2 - Ошибка,255:0:0
2: Category 2,TZT_5T13_2_QUALITY,3x-114,2,КАНАЛ TZT_5T13_2 - Обрыв,255:0:0
2: Category 2,TZT_5T13_2_QUALITY,3x-114,3,КАНАЛ TZT_5T13_2 - Перегрузка,255:0:0
1: Category 1,TZT_5T13_2_QUALITY,3x-114,7,КАНАЛ TZT_5T13_2 - Подмена,255:215:0
0: Category 0,TZT_5T13_2_QUALITY,3x-114,9,КАНАЛ TZT_5T13_2 - ОК,
0: Category 0,PZT_5P15_1_SIGN,3x-120,0,PZT_5P15_1 Неопределено,
2: Category 2,PZT_5P15_1_SIGN,3x-120,1,PZT_5P15_1 Верхн. авар. порог,255:0:0
2: Category 2,PZT_5P15_1_SIGN,3x-120,2,PZT_5P15_1 Нижн. авар. порог,255:0:0
1: Category 1,PZT_5P15_1_SIGN,3x-120,3,PZT_5P15_1 Верхн. предупр. порог,255:215:0
1: Category 1,PZT_5P15_1_SIGN,3x-120,4,PZT_5P15_1 Нижн. предупр. порог,255:215:0
0: Category 0,PZT_5P15_1_SIGN,3x-120,5,PZT_5P15_1 В диапазоне уставок,
0: Category 0,PZT_5P15_1_QUALITY,3x-119,0,КАНАЛ PZT_5P15_1 - Неопред.,
2: Category 2,PZT_5P15_1_QUALITY,3x-119,1,КАНАЛ PZT_5P15_1 - Ошибка,255:0:0
2: Category 2,PZT_5P15_1_QUALITY,3x-119,2,КАНАЛ PZT_5P15_1 - Обрыв,255:0:0
2: Category 2,PZT_5P15_1_QUALITY,3x-119,3,КАНАЛ PZT_5P15_1 - Перегрузка,255:0:0
1: Category 1,PZT_5P15_1_QUALITY,3x-119,7,КАНАЛ PZT_5P15_1 - Подмена,255:215:0
0: Category 0,PZT_5P15_1_QUALITY,3x-119,9,КАНАЛ PZT_5P15_1 - ОК,
0: Category 0,PZT_5P15_2_SIGN,3x-125,0,PZT_5P15_2 Неопределено,
2: Category 2,PZT_5P15_2_SIGN,3x-125,1,PZT_5P15_2 Верхн. авар. порог,255:0:0
2: Category 2,PZT_5P15_2_SIGN,3x-125,2,PZT_5P15_2 Нижн. авар. порог,255:0:0
1: Category 1,PZT_5P15_2_SIGN,3x-125,3,PZT_5P15_2 Верхн. предупр. порог,255:215:0
1: Category 1,PZT_5P15_2_SIGN,3x-125,4,PZT_5P15_2 Нижн. предупр. порог,255:215:0
0: Category 0,PZT_5P15_2_SIGN,3x-125,5,PZT_5P15_2 В диапазоне уставок,
0: Category 0,PZT_5P15_2_QUALITY,3x-124,0,КАНАЛ PZT_5P15_2 - Неопред.,
2: Category 2,PZT_5P15_2_QUALITY,3x-124,1,КАНАЛ PZT_5P15_2 - Ошибка,255:0:0
2: Category 2,PZT_5P15_2_QUALITY,3x-124,2,КАНАЛ PZT_5P15_2 - Обрыв,255:0:0
2: Category 2,PZT_5P15_2_QUALITY,3x-124,3,КАНАЛ PZT_5P15_2 - Перегрузка,255:0:0
1: Category 1,PZT_5P15_2_QUALITY,3x-124,7,КАНАЛ PZT_5P15_2 - Подмена,255:215:0
0: Category 0,PZT_5P15_2_QUALITY,3x-124,9,КАНАЛ PZT_5P15_2 - ОК,
0: Category 0,LT_5L2_SIGN,3x-130,0,LT_5L2 Неопределено,
2: Category 2,LT_5L2_SIGN,3x-130,1,LT_5L2 Верхн. авар. порог,255:0:0
2: Category 2,LT_5L2_SIGN,3x-130,2,LT_5L2 Нижн. авар. порог,255:0:0
1: Category 1,LT_5L2_SIGN,3x-130,3,LT_5L2 Верхн. предупр. порог,255:215:0
1: Category 1,LT_5L2_SIGN,3x-130,4,LT_5L2 Нижн. предупр. порог,255:215:0
0: Category 0,LT_5L2_SIGN,3x-130,5,LT_5L2 В диапазоне уставок,
0: Category 0,LT_5L2_QUALITY,3x-129,0,КАНАЛ LT_5L2 - Неопред.,
2: Category 2,LT_5L2_QUALITY,3x-129,1,КАНАЛ LT_5L2 - Ошибка,255:0:0
2: Category 2,LT_5L2_QUALITY,3x-129,2,КАНАЛ LT_5L2 - Обрыв,255:0:0
2: Category 2,LT_5L2_QUALITY,3x-129,3,КАНАЛ LT_5L2 - Перегрузка,255:0:0
1: Category 1,LT_5L2_QUALITY,3x-129,7,КАНАЛ LT_5L2 - Подмена,255:215:0
0: Category 0,LT_5L2_QUALITY,3x-129,9,КАНАЛ LT_5L2 - ОК,
0: Category 0,LT_5L3_SIGN,3x-135,0,LT_5L3 Неопределено,
2: Category 2,LT_5L3_SIGN,3x-135,1,LT_5L3 Верхн. авар. порог,255:0:0
2: Category 2,LT_5L3_SIGN,3x-135,2,LT_5L3 Нижн. авар. порог,255:0:0
1: Category 1,LT_5L3_SIGN,3x-135,3,LT_5L3 Верхн. предупр. порог,255:215:0
1: Category 1,LT_5L3_SIGN,3x-135,4,LT_5L3 Нижн. предупр. порог,255:215:0
0: Category 0,LT_5L3_SIGN,3x-135,5,LT_5L3 В диапазоне уставок,
0: Category 0,LT_5L3_QUALITY,3x-134,0,КАНАЛ LT_5L3 - Неопред.,
2: Category 2,LT_5L3_QUALITY,3x-134,1,КАНАЛ LT_5L3 - Ошибка,255:0:0
2: Category 2,LT_5L3_QUALITY,3x-134,2,КАНАЛ LT_5L3 - Обрыв,255:0:0
2: Category 2,LT_5L3_QUALITY,3x-134,3,КАНАЛ LT_5L3 - Перегрузка,255:0:0
1: Category 1,LT_5L3_QUALITY,3x-134,7,КАНАЛ LT_5L3 - Подмена,255:215:0
0: Category 0,LT_5L3_QUALITY,3x-134,9,КАНАЛ LT_5L3 - ОК,
0: Category 0,LT_5L4_SIGN,3x-140,0,LT_5L4 Неопределено,
2: Category 2,LT_5L4_SIGN,3x-140,1,LT_5L4 Верхн. авар. порог,255:0:0
2: Category 2,LT_5L4_SIGN,3x-140,2,LT_5L4 Нижн. авар. порог,255:0:0
1: Category 1,LT_5L4_SIGN,3x-140,3,LT_5L4 Верхн. предупр. порог,255:215:0
1: Category 1,LT_5L4_SIGN,3x-140,4,LT_5L4 Нижн. предупр. порог,255:215:0
0: Category 0,LT_5L4_SIGN,3x-140,5,LT_5L4 В диапазоне уставок,
0: Category 0,LT_5L4_QUALITY,3x-139,0,КАНАЛ LT_5L4 - Неопред.,
2: Category 2,LT_5L4_QUALITY,3x-139,1,КАНАЛ LT_5L4 - Ошибка,255:0:0
2: Category 2,LT_5L4_QUALITY,3x-139,2,КАНАЛ LT_5L4 - Обрыв,255:0:0
2: Category 2,LT_5L4_QUALITY,3x-139,3,КАНАЛ LT_5L4 - Перегрузка,255:0:0
1: Category 1,LT_5L4_QUALITY,3x-139,7,КАНАЛ LT_5L4 - Подмена,255:215:0
0: Category 0,LT_5L4_QUALITY,3x-139,9,КАНАЛ LT_5L4 - ОК,
0: Category 0,PZT_5P10_1_SIGN,3x-145,0,PZT_5P10_1 Неопределено,
2: Category 2,PZT_5P10_1_SIGN,3x-145,1,PZT_5P10_1 Верхн. авар. порог,255:0:0
2: Category 2,PZT_5P10_1_SIGN,3x-145,2,PZT_5P10_1 Нижн. авар. порог,255:0:0
1: Category 1,PZT_5P10_1_SIGN,3x-145,3,PZT_5P10_1 Верхн. предупр. порог,255:215:0
1: Category 1,PZT_5P10_1_SIGN,3x-145,4,PZT_5P10_1 Нижн. предупр. порог,255:215:0
0: Category 0,PZT_5P10_1_SIGN,3x-145,5,PZT_5P10_1 В диапазоне уставок,
0: Category 0,PZT_5P10_1_QUALITY,3x-144,0,КАНАЛ PZT_5P10_1 - Неопред.,
2: Category 2,PZT_5P10_1_QUALITY,3x-144,1,КАНАЛ PZT_5P10_1 - Ошибка,255:0:0
2: Category 2,PZT_5P10_1_QUALITY,3x-144,2,КАНАЛ PZT_5P10_1 - Обрыв,255:0:0
2: Category 2,PZT_5P10_1_QUALITY,3x-144,3,КАНАЛ PZT_5P10_1 - Перегрузка,255:0:0
1: Category 1,PZT_5P10_1_QUALITY,3x-144,7,КАНАЛ PZT_5P10_1 - Подмена,255:215:0
0: Category 0,PZT_5P10_1_QUALITY,3x-144,9,КАНАЛ PZT_5P10_1 - ОК,
0: Category 0,PZT_5P10_2_SIGN,3x-150,0,PZT_5P10_2 Неопределено,
2: Category 2,PZT_5P10_2_SIGN,3x-150,1,PZT_5P10_2 Верхн. авар. порог,255:0:0
2: Category 2,PZT_5P10_2_SIGN,3x-150,2,PZT_5P10_2 Нижн. авар. порог,255:0:0
1: Category 1,PZT_5P10_2_SIGN,3x-150,3,PZT_5P10_2 Верхн. предупр. порог,255:215:0
1: Category 1,PZT_5P10_2_SIGN,3x-150,4,PZT_5P10_2 Нижн. предупр. порог,255:215:0
0: Category 0,PZT_5P10_2_SIGN,3x-150,5,PZT_5P10_2 В диапазоне уставок,
0: Category 0,PZT_5P10_2_QUALITY,3x-149,0,КАНАЛ PZT_5P10_2 - Неопред.,
2: Category 2,PZT_5P10_2_QUALITY,3x-149,1,КАНАЛ PZT_5P10_2 - Ошибка,255:0:0
2: Category 2,PZT_5P10_2_QUALITY,3x-149,2,КАНАЛ PZT_5P10_2 - Обрыв,255:0:0
2: Category 2,PZT_5P10_2_QUALITY,3x-149,3,КАНАЛ PZT_5P10_2 - Перегрузка,255:0:0
1: Category 1,PZT_5P10_2_QUALITY,3x-149,7,КАНАЛ PZT_5P10_2 - Подмена,255:215:0
0: Category 0,PZT_5P10_2_QUALITY,3x-149,9,КАНАЛ PZT_5P10_2 - ОК,
0: Category 0,PZT_5P11_1_SIGN,3x-155,0,PZT_5P11_1 Неопределено,
2: Category 2,PZT_5P11_1_SIGN,3x-155,1,PZT_5P11_1 Верхн. авар. порог,255:0:0
2: Category 2,PZT_5P11_1_SIGN,3x-155,2,PZT_5P11_1 Нижн. авар. порог,255:0:0
1: Category 1,PZT_5P11_1_SIGN,3x-155,3,PZT_5P11_1 Верхн. предупр. порог,255:215:0
1: Category 1,PZT_5P11_1_SIGN,3x-155,4,PZT_5P11_1 Нижн. предупр. порог,255:215:0
0: Category 0,PZT_5P11_1_SIGN,3x-155,5,PZT_5P11_1 В диапазоне уставок,
0: Category 0,PZT_5P11_1_QUALITY,3x-154,0,КАНАЛ PZT_5P11_1 - Неопред.,
2: Category 2,PZT_5P11_1_QUALITY,3x-154,1,КАНАЛ PZT_5P11_1 - Ошибка,255:0:0
2: Category 2,PZT_5P11_1_QUALITY,3x-154,2,КАНАЛ PZT_5P11_1 - Обрыв,255:0:0
2: Category 2,PZT_5P11_1_QUALITY,3x-154,3,КАНАЛ PZT_5P11_1 - Перегрузка,255:0:0
1: Category 1,PZT_5P11_1_QUALITY,3x-154,7,КАНАЛ PZT_5P11_1 - Подмена,255:215:0
0: Category 0,PZT_5P11_1_QUALITY,3x-154,9,КАНАЛ PZT_5P11_1 - ОК,
0: Category 0,PZT_5P11_2_SIGN,3x-160,0,PZT_5P11_2 Неопределено,
2: Category 2,PZT_5P11_2_SIGN,3x-160,1,PZT_5P11_2 Верхн. авар. порог,255:0:0
2: Category 2,PZT_5P11_2_SIGN,3x-160,2,PZT_5P11_2 Нижн. авар. порог,255:0:0
1: Category 1,PZT_5P11_2_SIGN,3x-160,3,PZT_5P11_2 Верхн. предупр. порог,255:215:0
1: Category 1,PZT_5P11_2_SIGN,3x-160,4,PZT_5P11_2 Нижн. предупр. порог,255:215:0
0: Category 0,PZT_5P11_2_SIGN,3x-160,5,PZT_5P11_2 В диапазоне уставок,
0: Category 0,PZT_5P11_2_QUALITY,3x-159,0,КАНАЛ PZT_5P11_2 - Неопред.,
2: Category 2,PZT_5P11_2_QUALITY,3x-159,1,КАНАЛ PZT_5P11_2 - Ошибка,255:0:0
2: Category 2,PZT_5P11_2_QUALITY,3x-159,2,КАНАЛ PZT_5P11_2 - Обрыв,255:0:0
2: Category 2,PZT_5P11_2_QUALITY,3x-159,3,КАНАЛ PZT_5P11_2 - Перегрузка,255:0:0
1: Category 1,PZT_5P11_2_QUALITY,3x-159,7,КАНАЛ PZT_5P11_2 - Подмена,255:215:0
0: Category 0,PZT_5P11_2_QUALITY,3x-159,9,КАНАЛ PZT_5P11_2 - ОК,
