PZT_5P13_1_BREAK_TLD,MODBUS TCP/IP,4x,1214,Порог обрыва
PZT_5P13_1_TF,MODBUS TCP/IP,4x,1216,Постоянная времени фильтра
PZT_5P13_1_AH,MODBUS TCP/IP,4x,1218,Уставка верхняя аварийная
PZT_5P13_1_WH,MODBUS TCP/IP,4x,1220,Уставка верхняя предупредительная
PZT_5P13_1_WL,MODBUS TCP/IP,4x,1222,Уставка нижняя предупредительная
PZT_5P13_1_AL,MODBUS TCP/IP,4x,1224,Уставка нижняя аварийная 
PZT_5P13_1_MAN_VALUE,MODBUS TCP/IP,4x,1226,Значение в режиме эмитации 
PZT_5P13_1_MAN_ON,MODBUS TCP/IP,4x_Bit,1228.0,Включен режим эмитации
PZT_5P13_2_YMIN,MODBUS TCP/IP,4x,1229,Значение MIN (для пересчета)
PZT_5P13_2_YMAX,MODBUS TCP/IP,4x,1231,Значение MAX (для пересчета)
PZT_5P13_2_BREAK_TLD,MODBUS TCP/IP,4x,1233,Порог обрыва
PZT_5P13_2_TF,MODBUS TCP/IP,4x,1235,Постоянная времени фильтра
PZT_5P13_2_AH,MODBUS TCP/IP,4x,1237,Уставка верхняя аварийная
PZT_5P13_2_WH,MODBUS TCP/IP,4x,1239,Уставка верхняя предупредительная
PZT_5P13_2_WL,MODBUS TCP/IP,4x,1241,Уставка нижняя предупредительная
PZT_5P13_2_AL,MODBUS TCP/IP,4x,1243,Уставка нижняя аварийная 
PZT_5P13_2_MAN_VALUE,MODBUS TCP/IP,4x,1245,Значение в режиме эмитации 
PZT_5P13_2_MAN_ON,MODBUS TCP/IP,4x_Bit,1247.0,Включен режим эмитации
LZT_5L12_1_YMIN,MODBUS TCP/IP,4x,1248,Значение MIN (для пересчета)
LZT_5L12_1_YMAX,MODBUS TCP/IP,4x,1250,Значение MAX (для пересчета)
LZT_5L12_1_BREAK_TLD,MODBUS TCP/IP,4x,1252,Порог обрыва
LZT_5L12_1_TF,MODBUS TCP/IP,4x,1254,Постоянная времени фильтра
LZT_5L12_1_AH,MODBUS TCP/IP,4x,1256,Уставка верхняя аварийная
LZT_5L12_1_WH,MODBUS TCP/IP,4x,1258,Уставка верхняя предупредительная
LZT_5L12_1_WL,MODBUS TCP/IP,4x,1260,Уставка нижняя предупредительная
